timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2024-01-01 00:00:00.000,0.039737,0.197375,9.642888,0.38827,0.058741,-0.004303
2024-01-01 00:00:00.010,0.041146,0.278806,10.222383,0.401307,-0.064945,0.03359
2024-01-01 00:00:00.020,0.155524,0.30749,10.655439,0.365513,0.041226,0.069207
2024-01-01 00:00:00.030,0.275653,0.479935,11.141149,0.231795,0.083367,0.12477
2024-01-01 00:00:00.040,0.183103,0.357344,11.541733,0.305049,0.112926,0.097846
2024-01-01 00:00:00.050,0.228402,0.185657,11.954972,0.23471,0.146321,0.112296
2024-01-01 00:00:00.060,0.415431,0.307103,11.928047,0.25809,0.19113,0.184795
2024-01-01 00:00:00.070,0.388545,0.116538,11.768572,0.289323,0.17998,0.135876
2024-01-01 00:00:00.080,0.323231,0.295795,12.089369,0.224437,0.182035,0.105861
2024-01-01 00:00:00.090,0.432959,0.137522,11.591227,0.232616,0.19604,0.115455
2024-01-01 00:00:00.100,0.375985,0.131386,11.403755,0.155965,0.198901,0.099364
2024-01-01 00:00:00.110,0.393727,0.206731,11.089036,0.035751,0.278813,0.129289
2024-01-01 00:00:00.120,0.462448,-0.041875,10.596235,-0.064945,0.213835,0.07931
2024-01-01 00:00:00.130,0.29615,-0.091066,10.233939,0.028144,0.291901,0.05214
2024-01-01 00:00:00.140,0.311273,-0.066659,9.631194,-0.030667,0.250543,0.007509
2024-01-01 00:00:00.150,0.398271,0.022695,8.933174,-0.109223,0.22019,-0.022587
2024-01-01 00:00:00.160,0.350229,-0.221512,8.932432,-0.184996,0.270507,-0.102757
2024-01-01 00:00:00.170,0.438572,-0.364776,8.242917,-0.174941,0.193312,-0.114792
2024-01-01 00:00:00.180,0.317383,-0.210669,7.885723,-0.184301,0.24859,-0.159391
2024-01-01 00:00:00.190,0.248367,-0.164452,7.848882,-0.175297,0.211387,-0.149886
2024-01-01 00:00:00.200,0.445049,-0.143768,7.651547,-0.230358,0.152293,-0.129195
2024-01-01 00:00:00.210,0.271754,-0.304802,7.702074,-0.187345,0.187441,-0.143768
2024-01-01 00:00:00.220,0.253323,-0.325006,8.160789,-0.343872,0.165063,-0.09859
2024-01-01 00:00:00.230,0.088697,-0.220179,7.999383,-0.268438,0.170474,-0.15488
2024-01-01 00:00:00.240,0.111146,-0.478248,8.341936,-0.326304,0.13425,-0.081838
2024-01-01 00:00:00.250,0.1135,-0.37149,8.832508,-0.305675,0.082689,-0.105289
2024-01-01 00:00:00.260,-0.038936,-0.332317,9.454739,-0.369376,-0.026855,-0.032356
2024-01-01 00:00:00.270,0.030999,-0.314062,9.574802,-0.296415,0.122953,0.021581
2024-01-01 00:00:00.280,-0.099322,-0.388505,10.013215,-0.33296,-0.098664,0.027523
2024-01-01 00:00:00.290,-0.126127,-0.337991,10.700433,-0.374719,-0.009643,0.08325
2024-01-01 00:00:00.300,-0.201061,-0.528236,10.971183,-0.329771,-0.063394,0.06709
2024-01-01 00:00:00.310,-0.052809,-0.365808,11.504606,-0.325126,-0.170369,0.069975
2024-01-01 00:00:00.320,-0.247424,-0.256617,11.901098,-0.268438,-0.143073,0.154147
2024-01-01 00:00:00.330,-0.372988,-0.347274,11.84098,-0.32768,-0.164144,0.199906
2024-01-01 00:00:00.340,-0.260699,-0.236137,11.792898,-0.242323,-0.116111,0.119909
2024-01-01 00:00:00.350,-0.457892,-0.174017,11.931374,-0.190002,-0.23579,0.180596
2024-01-01 00:00:00.360,-0.372372,-0.20325,11.850753,-0.174195,-0.229254,0.131624
2024-01-01 00:00:00.370,-0.569457,-0.125913,11.164619,-0.072203,-0.346072,0.069625
2024-01-01 00:00:00.380,-0.536968,-0.178388,11.152773,-0.062668,-0.152547,0.049219
2024-01-01 00:00:00.390,-0.427176,-0.078349,10.697539,-0.062194,-0.299593,0.052629
2024-01-01 00:00:00.400,-0.390078,0.027382,10.222077,-0.010601,-0.233185,0.006205
2024-01-01 00:00:00.410,-0.43561,0.031797,9.751276,0.034022,-0.254692,-0.055853
2024-01-01 00:00:00.420,-0.452668,0.012731,9.401349,0.079818,-0.251242,-0.101204
2024-01-01 00:00:00.430,-0.455612,0.117199,8.559959,0.007979,-0.199242,-0.10699
2024-01-01 00:00:00.440,-0.532085,0.194699,8.23656,0.122454,-0.146328,-0.102586
2024-01-01 00:00:00.450,-0.448082,0.009945,7.850007,0.099719,-0.204367,-0.129569
2024-01-01 00:00:00.460,-0.398763,0.300728,7.707278,0.271916,-0.168308,-0.158425
2024-01-01 00:00:00.470,-0.243872,0.212354,7.844645,0.236212,-0.166023,-0.143622
2024-01-01 00:00:00.480,-0.263047,0.301315,7.438885,0.257609,-0.110533,-0.11671
2024-01-01 00:00:00.490,-0.38975,0.387467,7.654199,0.336527,-0.161316,-0.126356
2024-01-01 00:00:00.500,-0.177592,0.202426,8.241765,0.333276,-0.059296,-0.124649
2024-01-01 00:00:00.510,-0.186388,0.271661,8.535578,0.271984,-0.030909,-0.069482
2024-01-01 00:00:00.520,-0.159697,0.317153,8.752339,0.336692,-0.004508,-0.097195
2024-01-01 00:00:00.530,-0.005145,0.284763,9.413215,0.330705,-0.063052,-0.042539
2024-01-01 00:00:00.540,0.080594,0.488792,9.842746,0.26277,-0.009464,-0.00729
2024-01-01 00:00:00.550,0.124836,0.279262,10.524106,0.31329,0.039937,-0.003763
2024-01-01 00:00:00.560,0.034736,0.296469,10.791412,0.331736,-0.011946,0.053556
2024-01-01 00:00:00.570,0.1273,0.34577,11.363014,0.323671,0.164211,0.033149
2024-01-01 00:00:00.580,0.226649,0.217303,11.959076,0.239364,0.110579,0.176873
2024-01-01 00:00:00.590,0.323599,0.261644,11.911727,0.350881,0.150616,0.10906
2024-01-01 00:00:00.600,0.249312,0.294556,11.980325,0.264055,0.130953,0.195056
2024-01-01 00:00:00.610,0.311,0.214758,12.115758,0.243265,0.114685,0.150965
2024-01-01 00:00:00.620,0.271152,0.202883,11.868758,0.230386,0.169609,0.161052
2024-01-01 00:00:00.630,0.29291,0.134133,12.084115,0.137076,0.226853,0.115967
2024-01-01 00:00:00.640,0.477309,0.019065,11.452149,0.16304,0.262731,0.116361
2024-01-01 00:00:00.650,0.538938,0.127798,10.996459,0.083717,0.247222,0.103201
2024-01-01 00:00:00.660,0.436997,0.202936,10.458226,0.017712,0.263313,0.072681
2024-01-01 00:00:00.670,0.529379,0.023639,10.252694,0.050839,0.232647,0.042205
2024-01-01 00:00:00.680,0.478301,-0.000486,9.707747,0.056077,0.274463,-0.026891
2024-01-01 00:00:00.690,0.391966,-0.003513,9.005133,-0.022689,0.320572,-0.064202
2024-01-01 00:00:00.700,0.460702,-0.200105,8.707587,-0.05241,0.275123,-0.128885
2024-01-01 00:00:00.710,0.537216,-0.000654,8.000227,-0.162887,0.270573,-0.092269
2024-01-01 00:00:00.720,0.388096,-0.157118,7.9449,-0.253185,0.231902,-0.096586
2024-01-01 00:00:00.730,0.487643,-0.076863,7.77762,-0.132905,0.126215,-0.094722
2024-01-01 00:00:00.740,0.119506,-0.297361,7.871435,-0.135993,0.130592,-0.140481
2024-01-01 00:00:00.750,0.357008,-0.121357,7.5235,-0.189661,0.184553,-0.171009
2024-01-01 00:00:00.760,0.256456,-0.229269,7.588035,-0.308071,0.13806,-0.189336
2024-01-01 00:00:00.770,0.180438,-0.267584,7.895442,-0.369559,0.135525,-0.09013
2024-01-01 00:00:00.780,0.163806,-0.30944,8.175086,-0.381446,0.170747,-0.15169
2024-01-01 00:00:00.790,-0.052546,-0.359947,8.999112,-0.424251,0.095446,-0.079176
2024-01-01 00:00:00.800,0.037442,-0.251332,9.508403,-0.352743,0.093508,-0.043131
2024-01-01 00:00:00.810,0.031397,-0.338764,9.830378,-0.269709,0.006305,-0.003969
2024-01-01 00:00:00.820,0.068835,-0.505251,10.473267,-0.354968,-0.067803,0.033806
2024-01-01 00:00:00.830,-0.142417,-0.430453,10.792047,-0.325962,-0.058979,0.069732
2024-01-01 00:00:00.840,-0.215829,-0.344533,11.187777,-0.260886,-0.12421,0.022451
2024-01-01 00:00:00.850,-0.239443,-0.289001,11.507232,-0.334005,-0.032809,0.119566
2024-01-01 00:00:00.860,-0.171532,-0.298225,11.771707,-0.191921,-0.096461,0.07004
2024-01-01 00:00:00.870,-0.260621,-0.172111,11.739051,-0.170023,-0.133375,0.169323
2024-01-01 00:00:00.880,-0.367583,-0.398006,12.047458,-0.248473,-0.118871,0.133198
2024-01-01 00:00:00.890,-0.31803,-0.199452,11.920041,-0.239816,-0.300498,0.079568
2024-01-01 00:00:00.900,-0.380364,-0.322551,11.842238,-0.142251,-0.186221,0.106513
2024-01-01 00:00:00.910,-0.334437,-0.080117,11.445411,-0.15827,-0.294381,0.093447
2024-01-01 00:00:00.920,-0.486327,-0.110329,11.020633,-0.1606,-0.239342,0.119928
2024-01-01 00:00:00.930,-0.468801,-0.029694,10.461523,0.000799,-0.261468,0.059231
2024-01-01 00:00:00.940,-0.480405,-0.092009,10.108076,0.037924,-0.216378,0.029919
2024-01-01 00:00:00.950,-0.566501,0.120132,9.697574,0.02555,-0.238268,0.020221
2024-01-01 00:00:00.960,-0.420044,0.141546,8.916937,-0.004936,-0.179263,-0.052082
2024-01-01 00:00:00.970,-0.41117,0.144538,8.642007,0.036378,-0.270125,-0.057905
2024-01-01 00:00:00.980,-0.414132,0.125819,8.26788,0.141542,-0.194845,-0.087012
2024-01-01 00:00:00.990,-0.410195,0.219055,7.814159,0.147673,-0.209349,-0.16733
2024-01-01 00:00:01.000,-0.476259,0.150269,7.62429,0.189766,-0.283448,-0.098824
2024-01-01 00:00:01.010,-0.36338,0.306626,7.650588,0.28928,-0.229113,-0.1922
2024-01-01 00:00:01.020,-0.319391,0.398285,7.467634,0.302986,-0.169702,-0.120594
2024-01-01 00:00:01.030,-0.314458,0.376523,7.828743,0.359781,-0.083428,-0.184177
2024-01-01 00:00:01.040,-0.218101,0.253125,7.890053,0.261962,-0.090813,-0.103711
2024-01-01 00:00:01.050,-0.125025,0.35682,8.528022,0.310747,-0.145791,-0.04242
2024-01-01 00:00:01.060,0.04352,0.236439,9.14111,0.377839,-0.066669,-0.075905
2024-01-01 00:00:01.070,-0.041985,0.393075,9.138056,0.369688,0.069806,-0.044702
2024-01-01 00:00:01.080,0.016833,0.386036,9.853259,0.426607,0.003466,0.015799
2024-01-01 00:00:01.090,0.042504,0.198379,10.172061,0.368991,0.010556,0.022237
2024-01-01 00:00:01.100,-0.053466,0.2483,10.919797,0.433648,0.080163,0.11957
2024-01-01 00:00:01.110,0.14814,0.30726,11.005104,0.356912,0.121648,0.10019
2024-01-01 00:00:01.120,0.203276,0.290056,11.623659,0.367233,0.087446,0.109138
2024-01-01 00:00:01.130,0.441032,0.197338,11.683536,0.27792,0.160669,0.120461
2024-01-01 00:00:01.140,0.270805,0.301213,11.938432,0.27081,0.142552,0.119249
2024-01-01 00:00:01.150,0.348673,0.262565,11.853557,0.287994,0.216272,0.131045
2024-01-01 00:00:01.160,0.355745,0.195982,12.051946,0.292173,0.207664,0.133929
2024-01-01 00:00:01.170,0.294158,0.117281,11.609367,0.214206,0.239461,0.116615
2024-01-01 00:00:01.180,0.502974,0.225461,11.520394,0.137406,0.190679,0.091227
2024-01-01 00:00:01.190,0.49004,0.235905,11.001042,0.17234,0.197761,0.147692
2024-01-01 00:00:01.200,0.505699,0.025299,10.583641,-0.045615,0.293062,0.023016
2024-01-01 00:00:01.210,0.376222,-0.025343,10.128553,-0.047481,0.24546,0.024607
2024-01-01 00:00:01.220,0.56169,0.022255,9.481737,0.01704,0.263955,0.003185
2024-01-01 00:00:01.230,0.331741,-0.086127,9.128708,-0.056779,0.231285,-0.0297
2024-01-01 00:00:01.240,0.479266,-0.108302,8.866224,-0.066875,0.285113,-0.081758
2024-01-01 00:00:01.250,0.590143,-0.076332,8.12265,-0.132284,0.200113,-0.11431
2024-01-01 00:00:01.260,0.31265,-0.324777,8.102388,-0.143481,0.210938,-0.114866
2024-01-01 00:00:01.270,0.318282,-0.100765,7.939982,-0.246949,0.241292,-0.134827
2024-01-01 00:00:01.280,0.338341,-0.23183,7.494273,-0.20912,0.242187,-0.157312
2024-01-01 00:00:01.290,0.252412,-0.29877,7.417951,-0.216129,0.136418,-0.195069
2024-01-01 00:00:01.300,0.127006,-0.297605,7.818051,-0.229438,0.237461,-0.152941
2024-01-01 00:00:01.310,0.211522,-0.314164,7.936876,-0.210481,0.130127,-0.156511
2024-01-01 00:00:01.320,0.073248,-0.466145,8.641933,-0.315444,0.03576,-0.118766
2024-01-01 00:00:01.330,0.146178,-0.22012,8.787497,-0.326019,0.078614,-0.069075
2024-01-01 00:00:01.340,-0.016668,-0.343886,9.137911,-0.423351,0.012454,-0.026858
2024-01-01 00:00:01.350,0.128709,-0.314541,9.591837,-0.376551,0.024322,0.050271
2024-01-01 00:00:01.360,-0.110182,-0.271919,10.435549,-0.357697,-0.028544,0.015382
2024-01-01 00:00:01.370,-0.124881,-0.423098,10.669661,-0.288889,-0.051351,0.087694
2024-01-01 00:00:01.380,-0.084291,-0.292278,11.194292,-0.360705,-0.128564,0.103114
2024-01-01 00:00:01.390,-0.29608,-0.335859,11.689293,-0.27463,-0.060281,0.157238
2024-01-01 00:00:01.400,-0.224983,-0.226751,11.738029,-0.294574,-0.192906,0.153696
2024-01-01 00:00:01.410,-0.180894,-0.440739,11.96081,-0.279419,-0.21403,0.116861
2024-01-01 00:00:01.420,-0.452494,-0.250903,12.006078,-0.23053,-0.161574,0.098211
2024-01-01 00:00:01.430,-0.343181,-0.260333,12.033558,-0.231666,-0.11872,0.153956
2024-01-01 00:00:01.440,-0.366382,-0.143795,11.827972,-0.199828,-0.232726,0.115694
2024-01-01 00:00:01.450,-0.34862,-0.104631,11.41077,-0.227474,-0.193377,0.081985
2024-01-01 00:00:01.460,-0.528562,-0.160783,11.0698,-0.116571,-0.185003,0.047217
2024-01-01 00:00:01.470,-0.54788,-0.121678,10.55364,-0.088703,-0.204957,0.059334
2024-01-01 00:00:01.480,-0.407153,-0.033215,9.89388,-0.050161,-0.264954,0.066062
2024-01-01 00:00:01.490,-0.425752,-0.055422,9.643827,0.037153,-0.304281,-0.026225
2024-01-01 00:00:01.500,-0.424004,0.12412,9.389709,0.089693,-0.357068,-0.0303
2024-01-01 00:00:01.510,-0.404862,0.066909,8.511924,0.108055,-0.253463,-0.082535
2024-01-01 00:00:01.520,-0.469673,-0.097731,8.129879,0.184599,-0.171802,-0.145329
2024-01-01 00:00:01.530,-0.373775,0.141403,7.800788,0.200167,-0.274183,-0.106042
2024-01-01 00:00:01.540,-0.340695,0.122552,7.826792,0.190883,-0.16729,-0.17547
2024-01-01 00:00:01.550,-0.388157,0.106603,7.684707,0.213963,-0.231401,-0.148844
2024-01-01 00:00:01.560,-0.144144,0.166379,7.611029,0.281014,-0.1577,-0.158554
2024-01-01 00:00:01.570,-0.213934,0.298809,7.631592,0.318744,-0.104522,-0.112347
2024-01-01 00:00:01.580,-0.302179,0.417113,8.027506,0.380714,-0.147905,-0.154223
2024-01-01 00:00:01.590,-0.10659,0.352445,8.120023,0.386949,-0.079873,-0.087498
2024-01-01 00:00:01.600,-0.18718,0.291017,8.795648,0.312464,-0.081424,-0.095821
2024-01-01 00:00:01.610,0.005145,0.383571,9.38005,0.341998,0.003134,-0.053561
2024-01-01 00:00:01.620,0.087031,0.313245,9.567015,0.383523,0.008623,-0.112827
2024-01-01 00:00:01.630,-0.01907,0.292552,10.033169,0.401519,0.028706,0.093652
2024-01-01 00:00:01.640,0.175267,0.249216,10.983922,0.388514,0.132471,0.080404
2024-01-01 00:00:01.650,0.181505,0.190252,11.088755,0.327204,0.115606,0.070424
2024-01-01 00:00:01.660,0.262528,0.283575,11.710637,0.252068,0.074795,0.084232
2024-01-01 00:00:01.670,0.39413,0.307533,11.783716,0.244942,0.130366,0.121277
2024-01-01 00:00:01.680,0.265105,0.263296,11.941588,0.284657,0.154392,0.168498
2024-01-01 00:00:01.690,0.262942,0.210225,12.074639,0.260614,0.183594,0.093161
2024-01-01 00:00:01.700,0.286218,0.137031,11.800888,0.157757,0.32477,0.140536
2024-01-01 00:00:01.710,0.321427,0.227666,11.763648,0.181235,0.233371,0.184967
2024-01-01 00:00:01.720,0.404614,0.037534,11.392723,0.174466,0.126417,0.077796
2024-01-01 00:00:01.730,0.456616,0.166955,10.869753,0.047312,0.211373,0.088172
2024-01-01 00:00:01.740,0.464203,-0.014752,10.66861,0.120675,0.148975,0.121189
2024-01-01 00:00:01.750,0.515017,-0.035101,10.085152,0.006217,0.232867,0.040418
2024-01-01 00:00:01.760,0.450594,-0.13292,9.590814,0.047304,0.150387,-0.009561
2024-01-01 00:00:01.770,0.560478,-0.096149,8.933096,-0.08271,0.203195,-0.032213
2024-01-01 00:00:01.780,0.411664,-0.017716,8.89102,-0.147072,0.164429,-0.090959
2024-01-01 00:00:01.790,0.633246,-0.092901,8.383837,-0.157058,0.250115,-0.067216
2024-01-01 00:00:01.800,0.442869,-0.092476,8.080835,-0.175507,0.218258,-0.139738
2024-01-01 00:00:01.810,0.296121,-0.163271,7.675159,-0.224466,0.217756,-0.201209
2024-01-01 00:00:01.820,0.245975,-0.324859,7.358833,-0.247366,0.17902,-0.161179
2024-01-01 00:00:01.830,0.332718,-0.291357,7.926386,-0.248196,0.093685,-0.177403
2024-01-01 00:00:01.840,0.234745,-0.352061,7.756704,-0.298204,0.166021,-0.147808
2024-01-01 00:00:01.850,0.264831,-0.204038,7.896023,-0.31379,0.211506,-0.130613
2024-01-01 00:00:01.860,0.197855,-0.422874,8.410336,-0.412592,0.109347,-0.063772
2024-01-01 00:00:01.870,0.104293,-0.267863,8.941079,-0.319774,0.039881,-0.050322
2024-01-01 00:00:01.880,-0.008987,-0.275567,9.236955,-0.351464,-0.038761,-0.030938
2024-01-01 00:00:01.890,-0.114588,-0.203593,9.937267,-0.269448,-0.041737,-0.004487
2024-01-01 00:00:01.900,-0.081368,-0.38097,10.416472,-0.395173,-0.002707,-0.001492
2024-01-01 00:00:01.910,-0.028764,-0.284739,10.5772,-0.432139,-0.000387,-0.002118
2024-01-01 00:00:01.920,-0.130465,-0.148107,11.072227,-0.299736,-0.068952,0.096347
2024-01-01 00:00:01.930,-0.295574,-0.3645,11.678166,-0.297762,-0.068847,0.141421
2024-01-01 00:00:01.940,-0.227737,-0.418086,11.396037,-0.345704,-0.098834,0.132632
2024-01-01 00:00:01.950,-0.25318,-0.42189,11.941607,-0.347976,-0.132454,0.13082
2024-01-01 00:00:01.960,-0.393292,-0.187012,11.794528,-0.167159,-0.212137,0.163877
2024-01-01 00:00:01.970,-0.344508,-0.363924,11.864396,-0.142567,-0.189529,0.142446
2024-01-01 00:00:01.980,-0.381552,-0.209422,11.703329,-0.304009,-0.256979,0.182719
2024-01-01 00:00:01.990,-0.501833,-0.108589,11.40234,-0.166485,-0.227126,0.149214
2024-01-01 00:00:02.000,-0.400418,-0.090758,10.99254,-0.022363,-0.221813,0.115061
2024-01-01 00:00:02.010,-0.397028,-0.03211,10.461984,-0.089948,-0.161556,0.078406
2024-01-01 00:00:02.020,-0.362129,-0.008042,10.477555,-0.050355,-0.314805,-0.01663
2024-01-01 00:00:02.030,-0.365291,0.117154,9.90367,0.000707,-0.2257,0.007177
2024-01-01 00:00:02.040,-0.554558,-0.020872,8.949062,-0.000732,-0.172796,-0.035526
2024-01-01 00:00:02.050,-0.50812,0.040875,8.897477,0.009796,-0.202665,-0.060205
2024-01-01 00:00:02.060,-0.374791,0.071661,8.198933,0.186101,-0.18946,-0.090982
2024-01-01 00:00:02.070,-0.352172,0.236524,7.960436,0.077962,-0.189101,-0.113845
2024-01-01 00:00:02.080,-0.324042,0.276479,7.714394,0.216811,-0.137997,-0.061209
2024-01-01 00:00:02.090,-0.024064,0.272123,7.520063,0.280353,-0.238976,-0.15167
2024-01-01 00:00:02.100,-0.249162,0.359094,7.779703,0.191853,-0.233092,-0.120401
2024-01-01 00:00:02.110,-0.162556,0.194989,7.781362,0.243019,-0.141095,-0.153733
2024-01-01 00:00:02.120,-0.132227,0.443523,7.931586,0.370804,-0.223918,-0.099481
2024-01-01 00:00:02.130,-0.108765,0.448728,8.145252,0.353514,-0.027844,-0.071984
2024-01-01 00:00:02.140,-0.136255,0.398028,8.623866,0.308314,-0.00065,-0.060801
2024-01-01 00:00:02.150,0.001027,0.489451,8.985307,0.40702,-0.054829,0.010635
2024-01-01 00:00:02.160,-0.069368,0.217421,9.7381,0.410278,-0.022729,-0.031556
2024-01-01 00:00:02.170,0.025763,0.306312,10.065489,0.361721,0.021221,0.015042
2024-01-01 00:00:02.180,0.057527,0.283058,10.690459,0.296874,0.056132,0.069119
2024-01-01 00:00:02.190,0.153251,0.388597,11.371564,0.310207,0.087859,0.118882
2024-01-01 00:00:02.200,0.380238,0.231396,11.708692,0.329727,0.136281,0.122574
2024-01-01 00:00:02.210,0.091414,0.356275,11.794166,0.286246,0.125144,0.174187
2024-01-01 00:00:02.220,0.338174,0.381594,11.949069,0.318899,0.204534,0.126886
2024-01-01 00:00:02.230,0.192909,0.30017,12.29137,0.168065,0.201145,0.115741
2024-01-01 00:00:02.240,0.318476,0.236554,12.016347,0.13914,0.167558,0.154351
2024-01-01 00:00:02.250,0.47284,0.101235,11.703326,0.189309,0.281047,0.130128
2024-01-01 00:00:02.260,0.415151,0.076494,11.248276,0.119665,0.159869,0.128934
2024-01-01 00:00:02.270,0.342536,0.206241,11.14199,0.074919,0.233589,0.085967
2024-01-01 00:00:02.280,0.384487,0.129213,10.759506,-0.021538,0.293741,0.046057
2024-01-01 00:00:02.290,0.503071,0.023434,10.048136,0.027533,0.213126,0.020449
2024-01-01 00:00:02.300,0.391205,-0.047545,9.676418,-0.01675,0.265274,-0.011221
2024-01-01 00:00:02.310,0.46181,-0.216654,9.0776,-0.021915,0.274107,-0.055367
2024-01-01 00:00:02.320,0.436994,-0.179997,8.640424,-0.090884,0.197723,-0.083956
2024-01-01 00:00:02.330,0.364224,0.020118,7.89223,-0.139425,0.227683,-0.117421
2024-01-01 00:00:02.340,0.565248,-0.271904,7.912671,-0.110618,0.210915,-0.101395
2024-01-01 00:00:02.350,0.416509,-0.188693,7.872236,-0.269475,0.175633,-0.136214
2024-01-01 00:00:02.360,0.170907,-0.154887,7.525169,-0.208663,0.300038,-0.081624
2024-01-01 00:00:02.370,0.310461,-0.364327,7.638719,-0.34749,0.126036,-0.143758
2024-01-01 00:00:02.380,0.201237,-0.274042,7.645732,-0.330737,0.191458,-0.156358
2024-01-01 00:00:02.390,0.277577,-0.234771,8.051892,-0.370438,0.096683,-0.043437
2024-01-01 00:00:02.400,0.098355,-0.325606,8.301613,-0.287509,0.035533,-0.088221
2024-01-01 00:00:02.410,0.102768,-0.109525,8.608933,-0.342267,0.067333,-0.042581
2024-01-01 00:00:02.420,0.101024,-0.480297,9.422507,-0.347484,0.066135,-0.022285
2024-01-01 00:00:02.430,0.077745,-0.265239,9.866394,-0.405274,0.050739,0.013035
2024-01-01 00:00:02.440,-0.139794,-0.362165,10.145213,-0.363325,0.053796,0.045112
2024-01-01 00:00:02.450,-0.122195,-0.280285,10.79658,-0.380212,0.094243,0.029113
