timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2024-01-01 00:00:00.000,-1.974461,0.974511,9.566637,0.704888,1.413946,0.128734
2024-01-01 00:00:00.010,-0.759564,1.504306,10.296975,-1.076742,1.475853,-0.27748
2024-01-01 00:00:00.020,-0.010956,1.157056,10.023515,-0.095461,1.520391,0.346615
2024-01-01 00:00:00.030,2.980083,1.582188,7.260751,0.126636,2.027302,-0.131169
2024-01-01 00:00:00.040,1.551978,1.937762,10.140744,0.211363,0.979367,0.439542
2024-01-01 00:00:00.050,-0.493339,3.079241,8.833271,0.359995,0.879734,0.064607
2024-01-01 00:00:00.060,1.941748,1.786863,11.01003,0.667458,2.080934,-0.4799
2024-01-01 00:00:00.070,-0.065761,0.374467,13.182799,0.32899,1.004667,-0.150497
2024-01-01 00:00:00.080,2.812101,3.348031,12.240643,0.177907,0.459939,0.103886
2024-01-01 00:00:00.090,1.273026,1.145278,13.764884,0.202091,0.854795,0.856491
2024-01-01 00:00:00.100,1.675357,1.970469,12.607724,0.12696,0.868998,0.702367
2024-01-01 00:00:00.110,3.22332,2.492145,10.195732,1.01287,1.914686,1.023629
2024-01-01 00:00:00.120,0.457309,2.183383,8.491637,0.198081,1.445322,1.067145
2024-01-01 00:00:00.130,0.063381,3.127283,12.349603,1.138825,1.482251,0.222781
2024-01-01 00:00:00.140,0.688304,2.407542,11.644763,0.685968,1.184216,0.391614
2024-01-01 00:00:00.150,2.435749,0.887296,10.540162,0.404598,1.154269,0.332116
2024-01-01 00:00:00.160,-0.513484,4.182466,9.411629,1.130088,0.064403,0.256888
2024-01-01 00:00:00.170,-1.804597,1.948415,11.043918,0.363112,0.245923,-0.183039
2024-01-01 00:00:00.180,0.702444,1.51854,11.835117,1.221822,-0.343249,0.574886
2024-01-01 00:00:00.190,1.575413,2.684346,13.021941,1.0046,0.008501,0.092903
2024-01-01 00:00:00.200,2.69733,1.839373,12.602351,0.55589,0.428533,0.618883
2024-01-01 00:00:00.210,0.901579,1.9427,14.773217,1.2662,-0.018015,1.503322
2024-01-01 00:00:00.220,1.051336,4.181241,10.846879,1.310866,0.571889,0.47674
2024-01-01 00:00:00.230,2.558808,1.071308,13.694737,1.709824,-1.014778,0.780818
2024-01-01 00:00:00.240,-0.800484,0.956421,12.455992,1.62586,-0.142712,1.086932
2024-01-01 00:00:00.250,0.935445,1.364229,13.451161,1.370206,-1.302074,0.856653
2024-01-01 00:00:00.260,1.408929,2.342817,11.748359,0.426525,-0.603466,0.880664
2024-01-01 00:00:00.270,1.857813,-0.566648,14.010383,2.598194,-0.318645,0.636684
2024-01-01 00:00:00.280,0.758384,-1.146838,12.840655,0.311121,-0.989788,0.705681
2024-01-01 00:00:00.290,1.377803,0.292639,11.358089,1.745346,-0.623425,0.430003
2024-01-01 00:00:00.300,-1.442289,-0.937082,12.349264,1.45527,-1.617161,1.166764
2024-01-01 00:00:00.310,1.013836,0.31338,11.709435,0.510909,-2.120435,0.14483
2024-01-01 00:00:00.320,2.303129,1.25272,12.664345,1.157864,-0.862089,1.241666
2024-01-01 00:00:00.330,0.604207,-0.361641,10.213703,1.200371,-0.216724,0.30226
2024-01-01 00:00:00.340,1.96061,-1.034052,11.596838,2.044257,-1.919911,1.257979
2024-01-01 00:00:00.350,2.245437,0.52819,12.3374,0.84429,-0.640094,0.73928
2024-01-01 00:00:00.360,1.480504,1.316492,11.552877,1.124548,-1.390145,0.394593
2024-01-01 00:00:00.370,1.760325,-1.58156,13.807772,-0.112436,-2.251804,1.124247
2024-01-01 00:00:00.380,0.324781,1.099954,13.063717,2.335598,-2.154677,1.267866
2024-01-01 00:00:00.390,1.27619,1.011222,11.678843,0.656028,-1.482728,0.723598
2024-01-01 00:00:00.400,2.390002,1.075996,11.619548,1.496052,-1.742242,1.188179
2024-01-01 00:00:00.410,1.990534,1.281107,11.453474,1.238684,-2.285574,-0.01436
2024-01-01 00:00:00.420,1.219021,2.277361,11.401132,1.238378,-2.503418,0.369808
2024-01-01 00:00:00.430,2.125526,-0.621969,7.896523,1.778777,-1.975166,1.41202
2024-01-01 00:00:00.440,2.474619,-0.194803,10.416352,2.289334,-1.322082,0.801239
2024-01-01 00:00:00.450,-0.628163,-0.858,8.62258,1.429237,-1.404708,0.14012
2024-01-01 00:00:00.460,2.888244,-0.481721,12.6612,1.661211,-1.655606,0.598413
2024-01-01 00:00:00.470,1.501877,1.119022,9.998191,1.453396,-1.1795,0.500221
2024-01-01 00:00:00.480,2.456185,-2.129036,9.366704,1.85257,-0.61449,0.793497
2024-01-01 00:00:00.490,3.078896,-1.678071,11.382149,0.948406,-0.932384,0.700577
2024-01-01 00:00:00.500,0.375084,0.703697,10.242866,1.853633,-1.164903,0.908156
2024-01-01 00:00:00.510,1.104296,0.231783,7.759239,1.855106,-0.451902,0.795233
2024-01-01 00:00:00.520,1.519327,-1.367404,9.304663,1.816931,-1.495159,1.352102
2024-01-01 00:00:00.530,1.134948,-0.10435,8.338628,0.74815,-0.959123,0.961985
2024-01-01 00:00:00.540,4.098325,-0.743502,5.466644,1.018329,-0.844742,0.957991
2024-01-01 00:00:00.550,1.387208,0.458514,6.335225,1.236405,-1.361784,1.222565
2024-01-01 00:00:00.560,1.675443,-1.180967,7.11997,0.241954,-0.763297,0.581426
2024-01-01 00:00:00.570,2.519433,-0.203953,7.030109,1.991529,-1.645005,0.211495
2024-01-01 00:00:00.580,1.037762,1.506866,4.533477,0.995758,0.86105,1.177259
2024-01-01 00:00:00.590,2.015132,-0.806512,7.818643,1.140505,-0.733194,0.725978
2024-01-01 00:00:00.600,2.795046,-1.473011,5.830098,0.589496,0.89747,0.703532
2024-01-01 00:00:00.610,2.08975,-0.793112,5.8322,0.103702,0.085528,0.369626
2024-01-01 00:00:00.620,2.313391,-2.047733,6.490024,0.500175,0.518092,0.350437
2024-01-01 00:00:00.630,1.774261,0.925219,4.854831,0.955569,0.001301,0.909183
