timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2024-01-01 00:00:00.000,0.262638,-0.807003,8.867487,0.191351,0.234963,-0.021513
2024-01-01 00:00:00.010,-0.073107,-0.363943,9.276233,0.268353,-0.375796,-0.004898
2024-01-01 00:00:00.020,0.342465,-0.174955,9.013017,0.124672,-0.065559,0.009644
2024-01-01 00:00:00.030,0.805302,0.798492,9.346396,-0.485624,-0.008332,0.142029
2024-01-01 00:00:00.040,-0.123809,0.235422,9.628829,-0.038856,0.003182,-0.112083
2024-01-01 00:00:00.050,-0.1238,-0.564909,10.518233,-0.288927,0.036099,-0.126952
2024-01-01 00:00:00.060,0.835009,0.205593,9.538299,-0.050651,0.122088,0.185493
2024-01-01 00:00:00.070,0.405781,-0.65451,8.468561,0.245001,-0.007081,-0.069397
2024-01-01 00:00:00.080,-0.248235,0.457978,10.774497,0.076288,-0.073612,-0.189455
2024-01-01 00:00:00.090,0.286879,-0.199286,9.101822,0.287023,-0.081518,-0.072769
2024-01-01 00:00:00.100,-0.245032,-0.039608,9.760323,0.085438,-0.122303,-0.049508
2024-01-01 00:00:00.110,-0.246255,0.560812,10.18777,-0.324581,0.157509,0.233244
2024-01-01 00:00:00.120,0.127938,-0.54447,9.97887,-0.630212,-0.129306,0.138724
2024-01-01 00:00:00.130,-1.011647,-0.590981,10.735676,0.037202,0.169354,0.172128
2024-01-01 00:00:00.140,-0.91205,-0.246863,10.215237,-0.053482,0.0038,0.122996
2024-01-01 00:00:00.150,-0.29731,0.439234,9.081332,-0.244236,-0.104251,0.141937
2024-01-01 00:00:00.160,-0.535534,-0.642683,11.653064,-0.425157,0.123681,-0.103212
2024-01-01 00:00:00.170,0.166158,-1.198002,9.974406,-0.183686,-0.145491,-0.02979
2024-01-01 00:00:00.180,-0.480118,-0.19084,9.68535,-0.048623,0.127637,-0.148487
2024-01-01 00:00:00.190,-0.746756,0.233386,10.625481,0.166469,0.042545,-0.031573
2024-01-01 00:00:00.200,0.774962,0.507711,10.021036,0.047158,-0.119265,0.102616
2024-01-01 00:00:00.210,-0.119379,-0.195917,10.147747,0.402017,0.105727,0.020187
2024-01-01 00:00:00.220,0.035706,-0.174033,11.918388,-0.258901,0.109318,0.196722
2024-01-01 00:00:00.230,-0.753336,0.4881,9.577247,0.220265,0.231504,-0.171212
2024-01-01 00:00:00.240,-0.287842,-0.790901,9.541174,0.011825,0.193229,0.075036
2024-01-01 00:00:00.250,0.05865,-0.164344,9.908625,0.173667,0.098255,-0.187245
2024-01-01 00:00:00.260,-0.608588,0.080549,10.716502,-0.109129,-0.225518,0.014126
2024-01-01 00:00:00.270,0.19865,0.19002,8.535472,0.26792,0.489717,0.11105
2024-01-01 00:00:00.280,-0.317588,-0.215648,8.14714,0.073806,-0.280723,-0.032175
2024-01-01 00:00:00.290,-0.154233,0.014569,9.3133,-0.169861,0.189853,0.082669
2024-01-01 00:00:00.300,-0.318152,-1.052562,8.427701,-0.003006,0.086257,-0.14396
2024-01-01 00:00:00.310,0.979392,-0.278439,9.450593,-0.059889,-0.234828,-0.249553
2024-01-01 00:00:00.320,-0.007137,0.191834,10.235115,0.122295,-0.02486,0.083554
2024-01-01 00:00:00.330,-0.559265,-0.41551,9.056426,-0.294944,-0.015751,0.261602
2024-01-01 00:00:00.340,0.434921,0.02495,8.602905,-0.007338,0.261117,-0.149407
2024-01-01 00:00:00.350,-0.645521,0.189027,9.868659,0.098827,-0.142662,0.183329
2024-01-01 00:00:00.360,0.110437,-0.144898,10.539712,0.008256,-0.052389,0.006514
2024-01-01 00:00:00.370,-1.036176,0.072106,8.376052,0.336735,-0.467214,-0.200354
2024-01-01 00:00:00.380,-0.702278,-0.407236,10.503917,0.193506,0.346953,-0.169726
2024-01-01 00:00:00.390,0.10409,-0.087397,10.501441,-0.00187,-0.214094,0.002368
2024-01-01 00:00:00.400,0.390464,0.258121,10.617156,0.054172,0.065382,-0.060669
2024-01-01 00:00:00.410,0.090611,0.0664,10.840834,0.073916,-0.020282,-0.196937
2024-01-01 00:00:00.420,-0.061149,-0.248103,11.672904,0.100825,-0.0196,-0.254106
2024-01-01 00:00:00.430,-0.159209,0.094844,9.508746,-0.456414,0.161972,-0.127008
2024-01-01 00:00:00.440,-0.781769,0.30228,9.902698,-0.075382,0.334252,0.029071
2024-01-01 00:00:00.450,-0.380618,-0.867125,9.457693,-0.37111,0.050299,-0.00096
2024-01-01 00:00:00.460,-0.243563,0.490288,9.811672,0.31957,0.131016,-0.075186
2024-01-01 00:00:00.470,0.558953,-0.142236,11.106811,-0.015212,0.065778,0.030283
2024-01-01 00:00:00.480,2.061688,0.179982,13.842118,-0.048335,0.203506,0.156004
