timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2024-01-01 00:00:00.000,0.17385,0.627658,8.757255,0.191351,1.143704,-0.021513
2024-01-01 00:00:00.010,0.010658,0.940954,9.219671,0.299847,0.37762,0.010848
2024-01-01 00:00:00.020,0.344701,1.072199,9.244014,0.187611,0.757529,0.041114
2024-01-01 00:00:00.030,0.709846,1.757943,9.653782,-0.391339,0.815971,0.189172
2024-01-01 00:00:00.040,0.153334,1.352111,10.026802,0.086631,0.812149,-0.049339
2024-01-01 00:00:00.050,0.211477,0.776172,10.789623,-0.132433,0.830072,-0.048705
2024-01-01 00:00:00.060,0.903832,1.312474,10.331208,0.136606,0.909468,0.279122
2024-01-01 00:00:00.070,0.676848,0.69051,9.807355,0.462732,0.715224,0.039469
2024-01-01 00:00:00.080,0.300435,1.465756,11.469973,0.324155,0.594791,-0.065522
2024-01-01 00:00:00.090,0.710431,0.98409,10.536892,0.564642,0.54338,0.06604
2024-01-01 00:00:00.100,0.413317,1.080071,11.109263,0.392379,0.44687,0.103962
2024-01-01 00:00:00.110,0.466593,1.486917,11.52044,0.011204,0.747388,0.401137
2024-01-01 00:00:00.120,0.767394,0.682356,11.506108,-0.266101,0.336212,0.320779
2024-01-01 00:00:00.130,0.06511,0.62704,12.107038,0.429073,0.653792,0.368064
2024-01-01 00:00:00.140,0.181948,0.847145,11.86437,0.365542,0.388363,0.332508
2024-01-01 00:00:00.150,0.638562,1.308202,11.209048,0.201291,0.192436,0.3647
2024-01-01 00:00:00.160,0.52927,0.513803,12.948491,0.046183,0.414487,0.132457
2024-01-01 00:00:00.170,1.040776,0.091376,11.909923,0.312735,0.013546,0.21842
2024-01-01 00:00:00.180,0.658566,0.775632,11.759677,0.47211,0.289269,0.111879
2024-01-01 00:00:00.190,0.52614,1.045046,12.393232,0.710707,0.116414,0.240546
2024-01-01 00:00:00.200,1.575913,1.206783,12.007175,0.614057,-0.152732,0.386065
